StudentID,Semester,Attendance,InternalMarks,AssignmentScore,StudyHours,Backlogs,Participation,MidtermMarks,FinalExamMarks,GPA,RiskLevel
1776,2,64,19,14,11,1,46,27,68,7.49,Moderate Risk
1777,4,74,19,13,12,0,50,29,65,6.92,Moderate Risk
1778,2,71,17,12,12,1,51,31,51,7.1,Moderate Risk
1779,6,63,20,14,9,0,56,32,64,6.7,Moderate Risk
1780,2,62,15,10,14,0,55,29,53,6.78,Moderate Risk
1781,5,69,20,11,13,1,40,29,69,6.56,Moderate Risk
1782,1,67,17,14,13,1,47,29,67,7.03,Moderate Risk
1783,3,75,20,12,12,1,42,28,54,6.13,Moderate Risk
1784,5,61,18,12,12,0,40,28,61,7.32,Moderate Risk
1785,1,69,15,10,9,1,43,27,60,6.65,Moderate Risk
1786,2,65,15,14,11,0,48,31,57,6.15,Moderate Risk
1787,3,67,20,14,12,1,45,27,54,6.62,Moderate Risk
1788,4,63,21,14,10,0,54,26,62,6.61,Moderate Risk
1789,7,67,20,11,13,1,59,31,52,6.36,Moderate Risk
1790,7,62,15,10,14,1,41,28,54,7.19,Moderate Risk
1791,5,70,15,11,9,1,48,25,60,6.31,Moderate Risk
1792,7,70,19,11,9,1,45,32,67,7.01,Moderate Risk
1793,5,71,17,12,13,1,41,30,52,6.38,Moderate Risk
1794,1,60,18,14,10,1,55,27,51,6.3,Moderate Risk
1795,5,66,17,12,13,0,53,28,66,7.47,Moderate Risk
1796,1,69,19,11,10,0,49,28,58,6.76,Moderate Risk
1797,6,70,18,10,11,1,45,30,54,6.31,Moderate Risk
1798,3,68,17,12,8,1,50,27,67,6.84,Moderate Risk
1799,7,60,20,11,12,0,58,31,68,6.72,Moderate Risk
1800,7,71,18,11,8,0,47,30,59,6.88,Moderate Risk
1801,1,77,16,12,12,1,58,25,59,6.38,Moderate Risk
1802,5,68,20,12,12,1,42,26,68,6.52,Moderate Risk
1803,3,69,15,13,9,0,57,26,50,6.17,Moderate Risk
1804,2,78,21,13,9,1,40,27,59,6.28,Moderate Risk
1805,4,74,18,10,9,0,49,32,57,7.2,Moderate Risk
1806,6,73,17,13,13,0,45,29,50,7.46,Moderate Risk
1807,2,62,18,12,12,0,41,30,53,6.48,Moderate Risk
1808,2,67,15,12,13,0,49,25,51,7.28,Moderate Risk
1809,5,69,16,13,9,1,40,27,54,6.23,Moderate Risk
1810,1,67,15,10,13,0,47,29,56,6.21,Moderate Risk
1811,7,67,15,13,14,1,46,26,67,6.88,Moderate Risk
1812,2,60,21,12,13,1,53,28,62,6.57,Moderate Risk
1813,6,64,18,10,13,1,57,30,56,7.32,Moderate Risk
1814,6,75,15,11,10,0,51,27,50,6.16,Moderate Risk
1815,4,78,19,11,12,0,42,27,50,7.05,Moderate Risk
1816,1,79,15,14,14,0,45,25,66,7.45,Moderate Risk
1817,4,67,19,14,12,1,50,32,57,7.19,Moderate Risk
1818,5,64,18,14,8,0,52,33,51,7.34,Moderate Risk
1819,3,79,15,11,10,0,58,32,58,6.74,Moderate Risk
1820,6,77,16,11,8,1,45,33,55,6.29,Moderate Risk
1821,6,62,15,13,8,1,56,33,58,6.92,Moderate Risk
1822,1,78,18,14,13,0,50,28,63,6.93,Moderate Risk
1823,5,76,16,13,9,0,43,33,58,6.14,Moderate Risk
1824,7,65,15,10,10,1,42,25,50,7.16,Moderate Risk
1825,5,60,20,13,14,0,51,33,61,6.95,Moderate Risk
1826,7,69,17,13,11,0,51,25,50,6.25,Moderate Risk
1827,7,61,15,11,9,0,59,30,63,7.11,Moderate Risk
1828,1,70,21,12,9,0,42,28,69,6.63,Moderate Risk
1829,7,71,18,11,13,0,53,27,66,6.64,Moderate Risk
1830,2,69,16,12,9,0,56,26,68,6.14,Moderate Risk
1831,5,75,20,12,13,0,51,26,69,6.49,Moderate Risk
1832,4,64,19,11,13,1,46,30,63,6.47,Moderate Risk
1833,5,75,21,14,10,0,49,29,64,7.34,Moderate Risk
1834,7,61,20,13,13,0,57,29,50,7.48,Moderate Risk
1835,2,71,15,12,11,0,46,26,56,6.3,Moderate Risk
1836,5,64,21,12,8,0,57,32,50,6.23,Moderate Risk
1837,4,64,15,13,8,1,50,25,68,6.38,Moderate Risk
1838,2,61,21,13,9,0,45,34,58,6.72,Moderate Risk
1839,2,70,15,13,11,1,48,32,64,6.22,Moderate Risk
1840,1,68,15,14,14,1,44,27,53,6.43,Moderate Risk
1841,1,79,17,10,12,1,54,31,51,6.86,Moderate Risk
1842,4,74,20,11,8,1,40,25,53,7.44,Moderate Risk
1843,1,78,17,10,8,1,51,33,56,6.57,Moderate Risk
1844,4,74,15,14,14,1,41,25,52,6.96,Moderate Risk
1845,3,77,16,13,14,1,58,27,59,6.33,Moderate Risk
1846,3,66,19,13,11,0,54,28,61,6.21,Moderate Risk
1847,3,75,17,11,8,0,57,33,62,7.4,Moderate Risk
1848,5,65,15,11,12,1,40,31,60,6.98,Moderate Risk
1849,7,77,19,13,12,1,54,28,65,6.55,Moderate Risk
1850,4,67,16,14,9,1,43,31,62,6.35,Moderate Risk
1851,1,60,21,13,12,0,57,28,51,7.19,Moderate Risk
1852,6,71,19,11,10,1,43,25,64,7.09,Moderate Risk
1853,6,62,19,12,12,0,42,30,56,6.37,Moderate Risk
1854,6,60,17,13,11,1,57,33,68,6.82,Moderate Risk
1855,1,68,17,11,14,1,57,26,53,6.69,Moderate Risk
1856,3,61,17,11,8,0,44,26,68,6.77,Moderate Risk
1857,6,61,16,13,9,0,59,33,63,7.15,Moderate Risk
1858,4,70,17,13,12,0,41,30,65,7.47,Moderate Risk
1859,7,70,19,14,13,0,49,32,68,7.48,Moderate Risk
1860,1,66,17,14,9,0,43,25,64,6.7,Moderate Risk
1861,3,64,18,14,9,1,54,31,58,6.29,Moderate Risk
1862,1,72,16,12,13,0,43,29,62,6.99,Moderate Risk
1863,7,72,21,13,11,0,44,30,55,6.39,Moderate Risk
1864,5,72,19,14,8,0,59,31,57,6.63,Moderate Risk
1865,5,78,21,14,11,0,49,29,58,7.18,Moderate Risk
1866,3,78,16,14,14,0,40,27,52,6.58,Moderate Risk
1867,4,64,15,10,10,0,47,32,68,6.76,Moderate Risk
1868,5,68,17,14,12,0,58,34,68,7.2,Moderate Risk
1869,1,79,20,12,10,1,44,32,63,7.15,Moderate Risk
1870,5,70,19,12,9,0,57,34,67,6.05,Moderate Risk
1871,6,75,21,13,8,1,58,27,55,6.58,Moderate Risk
1872,4,69,15,12,8,0,40,28,63,7.17,Moderate Risk
1873,3,70,17,10,11,1,56,32,50,6.2,Moderate Risk
1874,7,68,18,13,13,1,48,28,52,6.63,Moderate Risk
1875,4,68,20,10,12,0,44,30,68,6.74,Moderate Risk
1876,3,72,18,13,10,1,44,34,56,7.07,Moderate Risk
1877,1,69,16,11,11,1,53,25,62,6.62,Moderate Risk
1878,2,77,19,11,11,0,40,28,67,6.35,Moderate Risk
1879,3,72,21,11,14,1,41,27,52,6.9,Moderate Risk
1880,5,70,19,13,13,0,50,25,59,6.73,Moderate Risk
1881,7,61,21,10,12,1,41,27,55,6.23,Moderate Risk
1882,5,73,19,12,14,0,54,30,64,6.56,Moderate Risk
1883,6,73,21,13,11,0,49,30,58,7.08,Moderate Risk
1884,1,74,20,14,11,1,58,27,65,6.39,Moderate Risk
1885,1,69,20,11,10,1,50,26,52,7.2,Moderate Risk
1886,3,73,20,11,14,0,49,30,66,7.17,Moderate Risk
1887,5,76,18,11,11,0,48,29,53,6.03,Moderate Risk
1888,1,62,19,12,9,1,56,34,51,6.33,Moderate Risk
1889,3,61,15,12,9,1,58,26,64,6.88,Moderate Risk
1890,3,64,17,12,14,1,53,25,66,7.34,Moderate Risk
1891,2,67,20,13,8,0,54,25,69,7.2,Moderate Risk
1892,5,64,18,10,12,1,53,34,57,6.77,Moderate Risk
1893,1,63,17,14,12,0,59,32,68,6.94,Moderate Risk
1894,1,66,15,11,10,0,56,27,55,6.51,Moderate Risk
1895,5,77,16,11,12,1,54,29,69,6.0,Moderate Risk
1896,5,60,21,10,10,0,53,27,67,6.54,Moderate Risk
1897,6,72,15,14,13,0,46,25,62,7.43,Moderate Risk
1898,1,72,17,12,14,1,42,34,50,6.09,Moderate Risk
1899,5,73,19,11,13,0,45,30,55,7.13,Moderate Risk
1900,5,77,21,13,8,0,44,27,53,6.27,Moderate Risk
1901,6,74,18,10,13,0,49,30,65,6.22,Moderate Risk
1902,4,71,15,13,13,1,57,28,55,6.9,Moderate Risk
1903,2,71,19,12,13,0,51,28,52,6.32,Moderate Risk
1904,6,77,17,12,12,1,49,25,64,7.34,Moderate Risk
1905,4,74,17,10,12,0,46,29,67,6.81,Moderate Risk
1906,6,60,17,13,8,0,50,30,55,7.2,Moderate Risk
1907,3,76,21,11,13,0,58,32,69,6.6,Moderate Risk
1908,5,70,19,12,14,0,53,33,50,6.26,Moderate Risk
1909,4,71,17,14,8,1,51,25,64,6.45,Moderate Risk
1910,4,67,16,10,14,1,48,26,66,6.13,Moderate Risk
1911,2,68,21,11,13,0,56,25,59,6.62,Moderate Risk
1912,4,65,18,12,9,1,57,25,52,7.33,Moderate Risk
1913,2,64,21,11,8,1,46,29,59,7.22,Moderate Risk
1914,6,79,15,13,8,1,55,34,58,7.27,Moderate Risk
1915,3,78,17,14,14,0,44,29,51,6.37,Moderate Risk
1916,4,79,20,12,11,0,59,32,66,6.68,Moderate Risk
1917,7,77,17,13,13,1,44,30,61,6.25,Moderate Risk
1918,5,65,18,10,14,1,45,33,68,6.79,Moderate Risk
1919,4,72,19,12,12,1,45,30,61,6.44,Moderate Risk
1920,3,66,16,10,9,0,59,30,58,6.68,Moderate Risk
1921,5,67,19,11,11,1,41,31,52,7.46,Moderate Risk
1922,7,74,15,10,8,1,53,29,62,7.08,Moderate Risk
1923,6,60,19,10,11,0,56,26,68,6.77,Moderate Risk
1924,6,67,20,10,14,1,59,26,64,6.47,Moderate Risk
1925,3,69,20,12,13,1,53,27,50,6.58,Moderate Risk
1926,2,78,16,13,11,0,48,31,65,6.03,Moderate Risk
1927,4,79,16,11,13,1,55,27,60,6.93,Moderate Risk
1928,1,74,19,12,11,1,52,29,58,6.96,Moderate Risk
1929,3,66,20,13,12,1,49,26,60,6.84,Moderate Risk
1930,4,77,17,12,11,1,41,31,50,7.02,Moderate Risk
1931,5,60,20,10,8,0,46,25,52,6.81,Moderate Risk
1932,4,77,21,10,11,0,50,28,58,7.43,Moderate Risk
1933,5,71,21,10,14,0,57,30,59,6.99,Moderate Risk
1934,5,67,17,12,13,1,58,31,53,6.87,Moderate Risk
1935,6,75,16,14,11,1,48,34,67,7.16,Moderate Risk
1936,6,70,21,13,12,0,56,32,66,6.27,Moderate Risk
1937,4,77,18,14,14,0,41,26,59,7.04,Moderate Risk
1938,4,66,18,11,10,1,54,27,67,7.45,Moderate Risk
1939,6,65,15,13,13,1,59,27,62,6.19,Moderate Risk
1940,2,68,19,14,10,0,43,26,51,7.24,Moderate Risk
1941,5,74,15,14,9,0,45,27,68,7.45,Moderate Risk
1942,5,76,15,14,9,0,53,32,50,6.87,Moderate Risk
1943,5,63,15,13,9,1,42,31,56,6.07,Moderate Risk
1944,2,74,15,10,13,0,59,26,64,6.85,Moderate Risk
1945,7,71,21,14,13,1,47,26,51,6.39,Moderate Risk
1946,1,63,20,14,10,1,50,32,56,6.71,Moderate Risk
1947,6,66,20,12,14,1,41,34,65,7.14,Moderate Risk
1948,7,62,18,13,12,0,45,34,67,6.71,Moderate Risk
1949,6,65,18,13,8,1,47,31,68,6.15,Moderate Risk
1950,5,72,21,11,9,0,41,34,62,6.84,Moderate Risk
1951,7,70,19,12,12,1,44,27,68,6.83,Moderate Risk
1952,5,71,20,10,8,1,52,29,66,7.4,Moderate Risk
1953,6,73,21,12,10,0,45,30,50,7.27,Moderate Risk
1954,4,74,16,10,10,0,44,25,66,6.15,Moderate Risk
1955,7,60,21,11,14,0,58,28,60,6.22,Moderate Risk
1956,5,79,16,12,8,0,48,34,55,6.73,Moderate Risk
1957,3,79,15,12,13,1,54,25,65,6.64,Moderate Risk
1958,2,69,16,11,8,1,58,25,53,6.86,Moderate Risk
1959,2,71,16,13,13,0,41,34,51,7.09,Moderate Risk
1960,3,69,16,10,8,0,43,26,61,7.44,Moderate Risk
1961,1,78,20,10,9,1,44,31,65,6.18,Moderate Risk
1962,6,66,18,12,14,1,45,30,61,7.25,Moderate Risk
1963,7,65,16,13,8,1,53,27,68,7.0,Moderate Risk
1964,1,63,21,12,10,0,50,34,61,7.48,Moderate Risk
1965,6,77,15,11,10,0,50,34,67,7.04,Moderate Risk
1966,5,65,17,14,12,0,59,29,69,6.84,Moderate Risk
1967,6,67,19,12,8,1,41,26,68,6.17,Moderate Risk
1968,7,73,16,10,12,1,56,31,65,6.47,Moderate Risk
1969,2,65,20,10,12,1,54,30,63,7.06,Moderate Risk
1970,6,61,19,12,13,1,55,29,53,6.34,Moderate Risk
1971,2,78,16,10,14,0,52,26,65,7.03,Moderate Risk
1972,2,68,17,10,9,0,43,34,52,6.86,Moderate Risk
1973,3,68,17,11,13,1,54,31,68,6.76,Moderate Risk
1974,1,60,19,14,9,0,55,33,59,6.46,Moderate Risk
1975,2,70,15,10,8,1,51,34,57,6.65,Moderate Risk
1976,3,61,15,13,9,1,41,29,69,6.15,Moderate Risk
1977,7,79,19,11,10,1,57,34,54,6.61,Moderate Risk
1978,2,61,18,13,12,1,55,30,57,6.94,Moderate Risk
1979,7,63,16,10,9,0,47,34,64,7.21,Moderate Risk
1980,7,61,20,14,10,0,56,26,67,6.99,Moderate Risk
1981,2,65,17,13,8,0,52,28,65,7.05,Moderate Risk
1982,5,61,16,10,11,0,51,27,58,6.82,Moderate Risk
1983,2,67,21,10,9,1,54,28,53,6.71,Moderate Risk
1984,2,71,15,11,14,0,46,30,61,6.53,Moderate Risk
1985,4,73,18,14,8,0,45,29,51,7.09,Moderate Risk
1986,3,64,16,10,10,0,54,29,51,6.42,Moderate Risk
1987,3,77,19,11,12,1,41,34,64,7.03,Moderate Risk
1988,2,67,15,14,12,0,53,25,62,6.5,Moderate Risk
1989,2,68,19,12,9,1,44,33,55,6.01,Moderate Risk
1990,7,77,20,11,9,0,51,31,56,6.74,Moderate Risk
1991,5,74,16,12,11,0,47,32,68,6.04,Moderate Risk
1992,6,62,21,14,14,1,56,26,51,6.67,Moderate Risk
1993,4,61,18,12,12,0,46,34,50,6.04,Moderate Risk
1994,1,63,16,11,10,1,47,27,67,7.3,Moderate Risk
1995,3,75,15,13,13,0,53,27,68,7.42,Moderate Risk
1996,6,64,16,10,12,0,48,28,66,7.39,Moderate Risk
1997,2,67,19,12,9,1,48,32,53,6.97,Moderate Risk
1998,6,61,16,12,11,1,46,30,67,7.28,Moderate Risk
1999,3,72,18,14,14,1,41,32,68,7.45,Moderate Risk
2000,4,63,21,12,9,1,55,34,62,6.84,Moderate Risk
2001,4,48,14,8,3,4,21,23,32,4.27,High Risk
2002,1,57,14,9,7,3,14,10,37,4.17,High Risk
2003,5,51,11,6,2,2,15,11,35,3.16,High Risk
2004,1,54,14,7,4,2,25,16,20,5.58,High Risk
2005,3,31,12,9,1,3,10,24,41,5.41,High Risk
2006,7,34,7,8,4,3,29,18,40,5.21,High Risk
2007,5,55,11,5,2,4,33,13,25,5.55,High Risk
2008,2,45,7,7,3,4,25,16,47,5.34,High Risk
2009,3,37,7,6,4,3,25,13,43,5.66,High Risk
2010,6,31,8,6,6,3,11,10,39,5.83,High Risk
2011,1,45,11,8,3,3,21,23,42,3.47,High Risk
2012,4,51,10,7,3,2,36,19,38,4.92,High Risk
2013,1,37,12,5,6,2,28,24,20,3.44,High Risk
2014,7,50,7,6,3,2,36,17,32,5.24,High Risk
2015,2,50,5,8,1,2,37,13,41,3.34,High Risk
2016,1,56,14,8,6,3,16,16,27,5.02,High Risk
2017,4,44,12,5,3,3,30,24,35,5.71,High Risk
2018,4,49,14,7,2,2,14,20,48,3.31,High Risk
2019,6,45,8,6,4,3,11,21,35,4.5,High Risk
2020,1,43,12,8,5,3,26,22,35,4.77,High Risk
2021,4,53,14,7,7,4,16,10,41,4.83,High Risk
2022,6,39,14,6,3,3,35,16,28,5.69,High Risk
2023,5,43,11,5,3,3,26,11,31,4.85,High Risk
2024,2,55,13,7,2,3,20,10,21,5.53,High Risk
2025,2,42,9,6,7,3,33,17,48,4.4,High Risk
2026,2,44,13,5,4,2,39,24,33,4.71,High Risk
2027,2,56,10,5,5,4,14,24,34,5.84,High Risk
2028,5,57,5,7,3,3,32,17,21,4.68,High Risk
2029,7,51,13,7,6,4,29,23,32,3.93,High Risk
2030,3,35,12,7,3,3,36,11,45,3.43,High Risk
2031,5,45,10,8,4,2,23,24,24,5.42,High Risk
2032,6,43,13,5,5,3,28,23,22,3.62,High Risk
2033,2,42,10,8,3,4,24,23,43,5.61,High Risk
2034,2,52,9,9,1,4,16,19,25,5.98,High Risk
2035,5,53,6,6,2,4,15,10,30,3.58,High Risk
2036,7,47,5,7,2,4,24,22,20,4.45,High Risk
2037,1,31,5,5,2,3,14,17,27,3.08,High Risk
2038,4,36,5,8,2,3,12,21,20,5.64,High Risk
2039,2,42,5,8,3,2,11,12,22,3.65,High Risk
2040,6,47,6,5,1,4,34,14,46,5.22,High Risk
2041,3,46,14,8,1,2,11,16,35,4.84,High Risk
2042,5,47,8,6,2,3,12,14,44,3.03,High Risk
2043,7,44,13,6,7,3,38,14,35,3.87,High Risk
2044,2,57,12,7,2,4,39,18,35,3.94,High Risk
2045,2,57,8,6,3,2,27,24,49,4.16,High Risk
2046,4,58,9,6,4,4,23,12,41,5.67,High Risk
2047,4,59,5,8,1,2,23,10,20,4.87,High Risk
2048,3,54,7,5,3,4,24,10,37,3.48,High Risk
2049,3,36,9,6,5,4,34,24,26,5.37,High Risk
2050,3,39,13,9,7,4,18,10,39,3.22,High Risk
2051,3,31,8,7,3,4,14,24,48,3.92,High Risk
2052,3,52,12,9,5,2,35,19,46,4.85,High Risk
2053,3,42,10,9,1,3,15,24,30,3.69,High Risk
2054,4,30,14,7,6,4,37,12,31,4.52,High Risk
2055,7,52,12,9,2,3,25,21,36,3.04,High Risk
2056,2,49,14,9,1,3,36,18,35,5.69,High Risk
2057,1,32,11,7,2,3,24,18,31,3.29,High Risk
2058,2,34,12,9,5,3,17,12,21,4.55,High Risk
2059,3,37,6,7,1,3,36,15,32,4.74,High Risk
2060,4,46,7,5,5,3,13,10,49,4.14,High Risk
2061,5,45,10,7,2,2,24,11,48,4.67,High Risk
2062,5,45,9,8,4,4,15,23,45,4.95,High Risk
2063,1,36,6,5,7,3,28,17,30,4.86,High Risk
2064,4,45,13,6,5,4,14,20,21,3.28,High Risk
2065,5,59,9,6,6,2,16,17,37,4.6,High Risk
2066,1,45,7,7,4,2,30,24,48,3.22,High Risk
2067,6,38,7,9,1,2,34,19,43,3.82,High Risk
2068,1,49,13,6,4,2,19,13,34,5.79,High Risk
2069,3,34,9,6,4,4,36,15,21,5.23,High Risk
2070,2,38,7,6,2,3,24,10,48,3.03,High Risk
2071,7,39,7,9,7,3,32,18,26,3.03,High Risk
2072,7,37,5,9,5,4,30,21,25,3.57,High Risk
2073,4,50,7,8,5,3,35,18,29,3.86,High Risk
2074,6,55,7,7,2,4,17,19,20,5.75,High Risk
2075,6,52,13,8,3,3,30,22,34,5.21,High Risk
2076,5,35,13,6,7,2,32,23,30,3.06,High Risk
2077,2,59,6,9,5,2,28,12,25,4.76,High Risk
2078,5,39,11,5,6,4,37,10,29,4.26,High Risk
2079,1,48,14,6,1,2,15,18,47,5.59,High Risk
2080,6,39,6,9,1,2,19,22,45,4.88,High Risk
2081,3,38,7,8,5,3,29,10,42,5.02,High Risk
2082,7,37,13,9,5,2,10,16,41,5.54,High Risk
2083,7,50,13,5,2,4,31,19,37,5.67,High Risk
2084,3,49,11,9,3,3,33,20,28,4.34,High Risk
2085,1,51,12,9,4,4,11,24,40,3.0,High Risk
2086,1,44,8,8,1,4,29,12,37,4.69,High Risk
2087,1,53,12,7,6,3,19,21,47,5.17,High Risk
2088,5,33,5,5,5,2,27,16,35,3.38,High Risk
2089,6,48,12,5,1,3,23,22,35,5.48,High Risk
2090,4,45,14,7,4,3,32,14,37,3.75,High Risk
2091,3,48,9,8,3,2,13,17,41,5.81,High Risk
2092,6,48,10,6,5,4,38,15,21,3.42,High Risk
2093,7,45,7,9,7,4,13,16,23,5.19,High Risk
2094,2,54,5,9,5,3,26,15,36,3.86,High Risk
2095,1,37,6,6,5,3,31,23,35,3.77,High Risk
2096,4,32,10,8,2,3,35,14,46,4.53,High Risk
2097,6,59,7,7,5,4,35,17,28,5.78,High Risk
2098,3,54,7,6,1,4,13,19,28,5.64,High Risk
2099,3,31,14,7,1,4,29,17,40,5.14,High Risk
2100,1,47,5,6,3,2,20,18,29,4.05,High Risk
2101,5,53,11,8,4,4,32,15,38,5.93,High Risk
2102,2,44,13,9,7,2,32,13,23,3.95,High Risk
2103,6,54,14,8,3,4,13,22,39,4.88,High Risk
2104,3,36,5,6,2,4,39,12,30,3.21,High Risk
2105,1,33,5,9,5,4,26,21,49,5.93,High Risk
2106,7,55,6,8,3,3,28,22,32,3.07,High Risk
2107,7,47,10,5,4,4,23,24,30,3.41,High Risk
2108,3,48,8,5,3,2,33,10,48,5.96,High Risk
2109,1,52,7,7,7,2,28,12,21,3.03,High Risk
2110,1,51,10,7,5,2,36,14,21,4.05,High Risk
2111,1,48,14,8,2,4,17,15,32,4.4,High Risk
2112,4,44,10,8,1,4,17,16,23,3.12,High Risk
2113,3,59,11,6,1,3,12,24,45,4.44,High Risk
2114,4,48,12,8,4,3,37,19,21,5.5,High Risk
2115,1,36,12,7,2,2,25,12,42,3.5,High Risk
2116,7,56,7,5,2,2,37,15,32,3.52,High Risk
2117,7,30,5,8,7,3,36,24,30,5.39,High Risk
2118,1,46,8,8,3,4,10,18,32,4.71,High Risk
2119,2,53,5,9,7,2,21,24,22,3.12,High Risk
2120,7,36,11,6,1,3,28,19,20,3.01,High Risk
2121,1,47,14,9,3,4,31,18,41,4.29,High Risk
2122,2,44,12,7,6,3,32,10,31,5.46,High Risk
2123,1,45,6,7,6,4,13,13,45,3.11,High Risk
2124,5,58,8,9,2,2,13,16,38,5.59,High Risk
2125,1,45,12,6,3,3,30,21,42,4.32,High Risk
2126,1,44,7,5,4,3,17,19,34,3.97,High Risk
2127,4,52,7,5,4,3,29,11,21,4.27,High Risk
2128,5,33,6,7,3,2,12,14,37,3.99,High Risk
2129,5,56,14,7,7,2,20,10,35,4.57,High Risk
2130,2,51,13,7,7,4,37,14,42,5.85,High Risk
2131,5,40,12,9,7,3,39,19,32,5.53,High Risk
2132,3,56,8,9,1,3,26,12,42,4.65,High Risk
2133,5,44,14,5,7,4,18,10,49,4.1,High Risk
2134,6,37,7,8,7,4,29,18,32,4.58,High Risk
2135,5,49,11,8,5,2,10,23,36,4.78,High Risk
2136,4,55,9,7,2,2,16,21,33,4.31,High Risk
2137,7,41,13,8,5,4,30,14,38,4.63,High Risk
2138,5,55,9,7,2,4,18,18,33,3.86,High Risk
2139,2,43,14,9,7,2,21,21,48,3.12,High Risk
2140,4,53,12,6,6,4,21,16,38,4.89,High Risk
2141,1,47,7,7,2,4,34,13,37,5.66,High Risk
2142,4,59,14,9,6,2,12,19,27,5.98,High Risk
2143,3,43,5,9,1,3,36,16,34,4.12,High Risk
2144,5,49,6,9,1,3,27,22,41,4.09,High Risk
2145,1,36,6,7,5,2,32,22,34,5.77,High Risk
2146,6,51,13,7,3,3,37,15,47,4.17,High Risk
2147,2,42,6,6,7,2,24,21,40,3.24,High Risk
2148,2,47,8,7,5,4,18,14,44,5.51,High Risk
2149,6,34,12,9,6,3,17,11,38,4.85,High Risk
2150,5,34,13,6,3,3,13,16,37,5.71,High Risk
2151,7,30,7,5,5,2,39,16,26,3.08,High Risk
2152,1,40,13,5,3,3,18,23,37,4.14,High Risk
2153,4,47,5,7,3,2,29,14,41,5.18,High Risk
2154,4,40,10,5,5,2,31,13,48,4.75,High Risk
2155,4,51,9,8,5,4,26,23,20,4.91,High Risk
2156,1,31,13,9,5,3,18,22,24,4.96,High Risk
2157,7,43,10,6,3,2,13,23,46,4.7,High Risk
2158,3,33,5,6,5,2,21,19,29,4.22,High Risk
2159,6,59,11,5,5,3,24,19,28,4.04,High Risk
2160,2,47,7,5,1,3,10,23,35,5.82,High Risk
2161,4,58,10,8,6,4,17,24,20,3.42,High Risk
2162,2,47,10,7,7,3,30,15,23,4.06,High Risk
2163,6,39,13,9,6,3,34,13,30,5.98,High Risk
2164,2,52,7,8,2,4,30,10,48,3.56,High Risk
2165,3,30,8,5,1,4,26,20,35,3.54,High Risk
2166,6,52,11,6,6,4,11,21,47,3.66,High Risk
2167,4,42,14,8,5,3,38,22,22,4.04,High Risk
2168,7,42,7,9,2,2,17,23,28,3.83,High Risk
2169,5,46,13,8,7,4,33,22,40,4.81,High Risk
2170,5,36,11,6,6,4,37,23,36,4.6,High Risk
2171,2,31,7,6,6,2,14,16,45,4.92,High Risk
2172,6,34,13,8,5,2,23,20,39,4.55,High Risk
2173,7,53,14,5,1,4,21,13,32,4.47,High Risk
2174,2,39,5,8,6,4,11,11,29,5.63,High Risk
2175,4,58,5,6,2,2,35,24,21,5.34,High Risk
2176,1,36,11,6,3,3,19,10,30,3.33,High Risk
2177,6,43,11,7,6,4,33,11,26,5.49,High Risk
2178,3,59,11,8,3,4,24,14,27,3.81,High Risk
2179,4,36,11,6,6,3,21,19,33,4.11,High Risk
2180,6,34,5,5,1,3,29,10,30,3.81,High Risk
2181,3,35,12,9,2,3,33,23,48,5.8,High Risk
2182,3,31,12,9,7,2,25,19,21,3.75,High Risk
2183,5,37,8,5,2,4,11,12,49,4.67,High Risk
2184,2,50,13,6,1,4,16,23,24,3.19,High Risk
2185,7,51,6,6,1,2,22,14,29,4.28,High Risk
2186,4,56,12,9,6,4,28,24,27,4.78,High Risk
2187,1,59,12,5,4,4,24,13,25,3.42,High Risk
2188,5,45,14,5,5,4,22,24,36,5.65,High Risk
2189,6,56,8,9,3,4,12,22,33,5.94,High Risk
2190,5,31,8,9,6,2,19,24,26,5.04,High Risk
2191,1,43,13,8,2,4,26,20,39,5.58,High Risk
2192,2,32,7,9,1,2,33,17,22,4.16,High Risk
2193,4,51,14,5,6,4,14,18,46,4.36,High Risk
2194,4,49,11,7,7,2,20,18,26,4.17,High Risk
2195,2,52,13,9,6,4,10,20,35,4.7,High Risk
2196,5,30,14,9,5,3,25,17,39,3.29,High Risk
2197,3,48,11,6,4,2,16,21,47,3.88,High Risk
2198,2,48,8,8,1,2,31,10,23,3.63,High Risk
2199,2,53,12,6,6,2,14,10,36,4.35,High Risk
2200,5,52,11,8,5,3,39,20,45,5.21,High Risk
2201,2,45,7,5,4,4,25,14,21,5.05,High Risk
2202,5,42,9,7,3,4,24,20,44,5.19,High Risk
2203,2,50,13,7,6,2,26,14,33,4.25,High Risk
2204,4,46,7,9,5,2,19,11,22,3.13,High Risk
2205,2,46,11,7,7,4,17,10,40,3.75,High Risk
2206,4,56,11,5,3,2,29,13,29,5.06,High Risk
2207,1,53,13,5,5,2,24,17,45,5.67,High Risk
2208,4,36,7,8,7,2,23,22,43,3.28,High Risk
2209,1,48,14,6,2,2,38,17,25,4.18,High Risk
2210,4,58,10,8,1,4,32,17,21,3.88,High Risk
2211,1,33,10,9,4,3,29,19,34,3.87,High Risk
2212,2,58,11,6,4,4,10,14,36,4.09,High Risk
2213,5,54,12,9,7,4,23,13,40,3.05,High Risk
2214,2,51,10,9,1,3,23,23,21,5.78,High Risk
2215,3,59,6,8,5,2,28,21,23,4.46,High Risk
2216,7,30,10,8,1,2,14,23,24,4.36,High Risk
